timestamp,machine_id,vibration,acoustic,temperature,current,IMF_1,IMF_2,IMF_3,label,vibration_roll_mean,vibration_roll_std,vibration_lag1,acoustic_roll_mean,acoustic_roll_std,acoustic_lag1,temperature_roll_mean,temperature_roll_std,temperature_lag1,current_roll_mean,current_roll_std,current_lag1,IMF_1_roll_mean,IMF_1_roll_std,IMF_1_lag1,hour,machine_enc
2024-07-01 13:40:00,M01,0.767,0.61,63.7,12.58,0.177,-0.024,0.025,0,0.7610000000000001,0.025932604959781284,0.791,0.6066,0.01722788437388366,0.607,65.286,1.9883234143366526,64.45,12.069999999999999,0.5626721958654206,12.36,0.1846,0.025105776227792514,0.147,13,0
2024-07-01 13:41:00,M01,0.875,0.592,64.05,12.01,0.172,-0.103,0.026,0,0.7822000000000001,0.05782473519178476,0.767,0.6094,0.011653325705561967,0.61,65.35799999999999,1.9214759951660534,63.7,12.228,0.3250692233971309,12.58,0.17759999999999998,0.02198408515267319,0.177,13,0
2024-07-01 13:42:00,M01,0.694,0.612,62.67,12.03,0.186,-0.1,0.026,0,0.7694000000000001,0.07026592346223066,0.875,0.607,0.008774964387386746,0.592,64.23400000000001,1.3304247442073547,64.05,12.152,0.3161803282938615,12.01,0.1732,0.015674820573135188,0.172,13,0
2024-07-01 13:43:00,M01,1.109,0.948,76.76,15.0,0.168,-0.006,0.027,1,0.8472000000000002,0.15997874858867947,0.694,0.6738,0.1534835496071161,0.612,66.326,5.870053662446329,62.67,12.796,1.2548824646157155,12.03,0.16999999999999998,0.014508618128546199,0.186,13,0
2024-07-01 13:44:00,M01,0.749,0.652,63.3,11.67,0.188,-0.008,0.028,0,0.8388,0.16470033394015912,1.109,0.6828,0.14986393829070452,0.948,66.09599999999999,5.983371123371802,76.76,12.658,1.3492108804779233,15.0,0.1782,0.008671793355470733,0.168,13,0
2024-07-01 13:45:00,M01,0.784,0.638,65.3,11.88,0.182,0.114,0.029,0,0.8422000000000001,0.16301441654037815,0.749,0.6884,0.14695849754267395,0.652,66.416,5.864804344562535,63.3,12.518,1.3948727540532195,11.67,0.1792,0.00878635305459479,0.188,13,0
2024-07-01 13:46:00,M01,0.814,0.625,66.7,12.0,0.104,0.111,0.03,0,0.8300000000000001,0.16222669324127872,0.784,0.695,0.14221111067704986,0.638,66.946,5.715372253843111,65.3,12.516,1.3957900988329202,11.88,0.1656,0.03531005522510516,0.182,13,0
2024-07-01 13:47:00,M01,0.839,0.634,64.5,12.4,0.131,-0.09,0.031,0,0.859,0.14374456511465009,0.814,0.6994,0.1393118803261234,0.625,67.312,5.424271379641671,66.7,12.59,1.3732079230764773,12.0,0.15460000000000002,0.035927705186944055,0.104,13,0
2024-07-01 13:48:00,M01,0.83,0.548,61.31,10.9,0.209,-0.089,0.031,0,0.8032,0.036819831612868704,0.839,0.6194000000000001,0.041082843134329694,0.634,64.222,2.043873773010246,64.5,11.77,0.5542562584220553,12.4,0.1628,0.04360848541281815,0.131,13,0
2024-07-01 13:49:00,M01,0.806,0.611,65.0,12.34,0.151,-0.053,0.032,0,0.8146000000000001,0.021466252583997487,0.83,0.6112,0.03681983161286756,0.548,64.562,1.992917459404479,61.31,11.904,0.6028930253370125,10.9,0.1554,0.04134368150032079,0.209,13,0
2024-07-01 13:50:00,M01,0.755,0.637,67.85,12.49,0.225,0.103,0.033,0,0.8088000000000001,0.032752099169366125,0.806,0.611,0.036640141921121444,0.611,65.072,2.492623116317283,65.0,12.026,0.6561859492552512,12.34,0.16399999999999998,0.051487862647423756,0.151,13,0
2024-07-01 13:51:00,M01,0.792,0.556,62.46,11.57,0.125,0.039,0.034,0,0.8044,0.033351161898800524,0.755,0.5972,0.04256406935432616,0.637,64.224,2.5213746250803606,67.85,11.940000000000001,0.6878589971789388,12.49,0.1682,0.045926027478979475,0.225,13,0
2024-07-01 13:52:00,M01,0.821,0.557,64.69,11.45,0.193,0.027,0.034,0,0.8008000000000001,0.029422780290108762,0.792,0.5818,0.03975801805925254,0.556,64.262,2.5279972310109704,62.46,11.75,0.6596590028188927,11.57,0.1806,0.04153071152773557,0.125,13,0
2024-07-01 13:53:00,M01,0.788,0.558,67.18,12.08,0.081,-0.11,0.035,0,0.7924000000000001,0.024602845363901216,0.821,0.5838,0.037837811776050896,0.557,65.436,2.148960213684596,64.69,11.986,0.4605757266726243,11.45,0.155,0.05642694391866325,0.193,13,0
2024-07-01 13:54:00,M01,1.073,0.701,78.55,14.78,0.256,-0.045,0.036,1,0.8458,0.12914604136403052,0.788,0.6018000000000001,0.06538883696778751,0.558,68.146,6.195533068267798,67.18,12.474,1.3545220559296975,12.08,0.176,0.07196526940128817,0.081,13,0
2024-07-01 13:55:00,M01,0.756,0.609,65.7,11.54,0.202,0.099,0.036,0,0.8460000000000001,0.12897092695642642,1.073,0.5962000000000001,0.06276702956170446,0.701,67.716,6.295024225529217,78.55,12.283999999999999,1.4169086067915655,14.78,0.1714,0.06871171661368955,0.256,13,0
2024-07-01 13:56:00,M01,0.801,0.643,66.48,12.54,0.225,0.012,0.037,0,0.8478000000000001,0.12808864118258056,0.756,0.6136,0.06086706827176683,0.609,68.52000000000001,5.682855796164446,65.7,12.477999999999998,1.359970587917259,11.54,0.19140000000000001,0.06634229420211511,0.202,13,0
2024-07-01 13:57:00,M01,0.855,0.609,68.91,11.82,0.108,0.072,0.038,0,0.8546000000000001,0.12720966944379605,0.801,0.624,0.0526687763290543,0.643,69.364,5.27022105798229,66.48,12.552,1.2987378488363288,12.54,0.1744,0.0760151300729005,0.225,13,0
2024-07-01 13:58:00,M01,0.787,0.631,59.14,11.6,0.101,0.092,0.038,0,0.8544,0.12734127374892973,0.855,0.6386000000000001,0.03782591704109749,0.609,67.756,7.034431746772421,68.91,12.456,1.358705266052949,11.82,0.1784,0.07017335676736568,0.108,13,0
2024-07-01 13:59:00,M01,0.777,0.58,63.04,11.96,0.088,-0.07,0.039,0,0.7952000000000001,0.03723170691762653,0.787,0.6144000000000001,0.024161953563400607,0.631,64.654,3.726631186473809,59.14,11.892,0.39964984674088805,11.6,0.14479999999999998,0.06364510978857653,0.101,13,0
2024-07-01 14:00:00,M01,0.81,0.583,64.65,11.88,0.213,-0.031,0.04,0,0.806,0.030182776545573244,0.777,0.6092,0.028092703679067885,0.58,64.444,3.682272396224804,63.04,11.959999999999999,0.35071355833502527,11.96,0.14700000000000002,0.06625330180451357,0.088,14,0
2024-07-01 14:01:00,M01,0.806,0.616,62.28,11.63,0.099,0.072,0.04,0,0.807,0.030058276730378333,0.81,0.6038,0.021879213879842666,0.583,63.604,3.5793197677769775,64.65,11.778,0.15722595205631862,11.88,0.12179999999999999,0.051484949257039565,0.213,14,0
2024-07-01 14:02:00,M01,0.807,0.605,65.08,12.6,0.097,-0.037,0.041,0,0.7974000000000001,0.014570518178844305,0.806,0.603,0.02171405075060611,0.616,62.838,2.363116586205373,62.28,11.934000000000001,0.4034600351955765,11.63,0.1196,0.052448069554559745,0.099,14,0
2024-07-01 14:03:00,M01,0.739,0.596,64.74,12.58,0.199,-0.022,0.041,0,0.7878000000000001,0.03037597735053246,0.807,0.5959999999999999,0.015049916943288343,0.605,63.95799999999999,1.2255284574415604,65.08,12.129999999999999,0.4372642221815276,12.6,0.1392,0.06132046966551997,0.097,14,0
2024-07-01 14:04:00,M01,0.796,0.616,65.25,12.24,0.22,0.041,0.042,0,0.7916000000000001,0.029871390995399767,0.739,0.6032,0.014060583202694616,0.596,64.4,1.2101033013751972,64.74,12.186,0.42787848742372697,12.58,0.16560000000000002,0.06217555789858244,0.199,14,0
2024-07-01 14:05:00,M01,0.774,0.555,60.77,12.14,0.136,0.044,0.043,0,0.7844000000000001,0.02864087987475369,0.796,0.5976,0.02524480144504768,0.616,63.624,1.9975560067239773,65.25,12.238,0.3960050504728653,12.24,0.1502,0.05680404915144662,0.22,14,0
2024-07-01 14:06:00,M01,0.814,0.507,66.57,11.93,0.198,0.007,0.043,0,0.7860000000000001,0.030323258400113687,0.774,0.5758,0.044840829608737406,0.555,64.482,2.1881887487141403,60.77,12.298,0.289171229550965,12.14,0.16999999999999998,0.05150242712727217,0.136,14,0
2024-07-01 14:07:00,M01,0.803,0.607,62.24,11.1,0.177,0.064,0.044,0,0.7852000000000001,0.029676590100617482,0.814,0.5761999999999999,0.04517410762815158,0.507,63.914,2.356295821835422,66.57,11.998000000000001,0.5541840849393063,11.93,0.186,0.03181980515339454,0.198,14,0
2024-07-01 14:08:00,M01,0.779,0.595,65.79,12.37,0.18,0.043,0.044,0,0.7932000000000001,0.016634301909008525,0.803,0.5760000000000001,0.045066617356973024,0.607,64.124,2.491240654774064,62.24,11.956,0.5048068937722779,11.1,0.1822,0.031003225638632996,0.177,14,0
2024-07-01 14:09:00,M01,0.778,0.628,63.86,11.8,0.21,-0.083,0.044,0,0.7896000000000001,0.01778482499211209,0.779,0.5784,0.04795623004365367,0.595,63.846000000000004,2.4104211250316956,65.79,11.868,0.48069741002008304,12.37,0.1802,0.028146047679913935,0.18,14,0
2024-07-01 14:10:00,M01,0.822,0.658,66.87,11.18,0.144,-0.054,0.045,0,0.7992000000000001,0.02006738647657006,0.778,0.599,0.056714195753796055,0.628,65.066,1.9673154297161544,63.86,11.675999999999998,0.5336946692632558,11.8,0.1818,0.025063918289046316,0.21,14,0
2024-07-01 14:11:00,M01,0.836,0.613,67.46,11.53,0.19,-0.042,0.045,0,0.8036000000000001,0.025735189915755716,0.822,0.6202,0.024242524621003573,0.658,65.244,2.1674939446280512,66.87,11.596,0.5157809612616737,11.18,0.1802,0.0240041663050394,0.144,14,0
2024-07-01 14:12:00,M01,0.831,0.525,62.96,11.55,0.168,0.045,0.046,0,0.8092,0.02847279403219852,0.836,0.6038,0.04973630464761038,0.613,65.388,1.928800145167791,67.46,11.686,0.44150877680972084,11.53,0.17839999999999998,0.024633310780323204,0.19,14,0
2024-07-01 14:13:00,M01,0.869,0.621,66.35,12.08,0.238,0.065,0.046,0,0.8272,0.032736829412757025,0.831,0.609,0.04994496971667844,0.525,65.5,1.9737147716930374,62.96,11.628,0.3355145302367935,11.55,0.19,0.0364142829120662,0.168,14,0
2024-07-01 14:14:00,M01,0.84,0.676,63.31,12.13,0.116,0.125,0.047,0,0.8396000000000001,0.017756688880529566,0.869,0.6186,0.05840633527281062,0.621,65.39,2.0992975015464777,66.35,11.694,0.40339806643068604,12.08,0.17120000000000002,0.04640258613482637,0.238,14,0
2024-07-01 14:15:00,M01,0.952,0.603,62.1,11.92,0.195,0.089,0.047,0,0.8656,0.050510394969747095,0.84,0.6075999999999999,0.054155332147443454,0.676,64.436,2.329770374950971,63.31,11.842000000000002,0.2864786204937739,12.13,0.1814,0.04449494353294528,0.116,14,0
2024-07-01 14:16:00,M01,0.784,0.538,65.33,12.0,0.204,0.07,0.047,0,0.8552000000000002,0.06214257799608799,0.952,0.5926,0.062091062158734785,0.603,64.01,1.7648371029642258,62.1,11.936000000000002,0.23006520814763665,11.92,0.18419999999999997,0.045598245580285114,0.195,14,0
2024-07-01 14:17:00,M01,0.792,0.597,67.32,11.86,0.125,0.047,0.048,0,0.8474,0.06810139499305355,0.784,0.607,0.04958326330527187,0.538,64.882,2.1511787466408356,65.33,11.998,0.11099549540416163,12.0,0.17559999999999998,0.05288950746603701,0.204,14,0
2024-07-01 14:18:00,M01,1.272,0.965,78.15,15.36,0.168,-0.12,0.048,1,0.9280000000000002,0.20364675298172488,0.792,0.6758,0.16891921145920663,0.597,67.242,6.4137952882828655,67.32,12.654,1.5160738768279118,11.86,0.1616,0.0399161621401654,0.125,14,0
2024-07-01 14:19:00,M01,0.814,0.609,64.98,10.72,0.215,-0.092,0.048,0,0.9228,0.20676363316598903,1.272,0.6624,0.17153658501905683,0.965,67.576,6.1976874719527055,78.15,12.372,1.7508626445269813,15.36,0.18139999999999998,0.0360041664255679,0.168,14,0
2024-07-01 14:20:00,M01,0.756,0.591,61.16,12.03,0.154,-0.033,0.048,0,0.8836,0.2181118978872996,0.814,0.6599999999999999,0.17265572680916236,0.609,67.388,6.415743916335775,64.98,12.394,1.7444426043868608,10.72,0.1732,0.036792662311933656,0.215,14,0
2024-07-01 14:21:00,M01,0.814,0.65,66.7,12.33,0.131,-0.005,0.049,0,0.8896000000000001,0.215078590287364,0.756,0.6824,0.15964585807342513,0.591,67.662,6.33462074634303,61.16,12.459999999999999,1.7320075057574127,12.03,0.15860000000000002,0.035990276464622634,0.154,14,0
2024-07-01 14:22:00,M01,0.872,0.606,66.85,12.16,0.13,0.099,0.049,0,0.9056000000000001,0.20888944444370505,0.814,0.6841999999999999,0.15848880086618172,0.65,67.56800000000001,6.3444440260750605,66.7,12.52,1.7110961399056495,12.33,0.15960000000000002,0.03487549282805865,0.131,14,0
2024-07-01 14:23:00,M01,0.778,0.567,65.5,11.56,0.182,0.05,0.049,0,0.8068000000000002,0.04405905128347705,0.872,0.6045999999999999,0.03033644672666637,0.606,65.03800000000001,2.3076654870234727,66.85,11.76,0.6479583319936658,12.16,0.16240000000000002,0.03625327571406442,0.13,14,0
2024-07-01 14:24:00,M01,0.75,0.675,64.97,12.06,0.102,-0.056,0.049,0,0.794,0.05029910535983818,0.778,0.6178,0.04400795382655193,0.567,65.036,2.3077326534933116,65.5,12.028,0.28665310045421494,11.56,0.1398,0.029936599673308806,0.182,14,0
2024-07-01 14:25:00,M01,0.773,0.568,65.0,11.92,0.148,0.007,0.049,0,0.7974000000000001,0.04758991489801269,0.75,0.6132000000000001,0.048484017985310456,0.675,65.804,0.9125952005129928,64.97,12.006,0.2906544339933837,12.06,0.1386,0.029339393313426776,0.102,14,0
2024-07-01 14:26:00,M01,0.83,0.622,60.65,11.68,0.123,-0.01,0.05,0,0.8006,0.04948535136785511,0.773,0.6075999999999999,0.044635187912675844,0.568,64.594,2.3330087869528575,65.0,11.876,0.25234896472942875,11.92,0.137,0.03006659275674499,0.148,14,0
2024-07-01 14:27:00,M01,1.327,0.838,79.11,15.61,0.332,-0.09,0.05,1,0.8916000000000001,0.24514750661591442,0.83,0.654,0.11212270064532018,0.622,67.046,7.023797405962067,60.65,12.565999999999999,1.7129156429900487,11.68,0.1774,0.09142100415112486,0.123,14,0
2024-07-01 14:28:00,M01,0.776,0.506,67.29,11.05,0.139,0.084,0.05,0,0.8912000000000001,0.24538072458936094,1.327,0.6418,0.12636930006928115,0.838,67.40400000000001,6.970715888630055,79.11,12.464,1.8007304073625268,15.61,0.1688,0.0928907960995059,0.332,14,0
2024-07-01 14:29:00,M01,0.766,0.513,65.36,11.37,0.095,-0.043,0.05,0,0.8944000000000001,0.24317339492633602,0.776,0.6093999999999999,0.1361205348211646,0.506,67.482,6.938780152159277,67.29,12.325999999999999,1.8647332248876816,11.05,0.1674,0.09419288720492636,0.139,14,0
2024-07-01 14:30:00,M01,0.861,0.623,63.0,11.07,0.116,-0.017,0.05,0,0.9120000000000001,0.23524561632472504,0.766,0.6204,0.13414656164061728,0.513,67.082,7.171378528567536,65.36,12.155999999999999,1.947891167391036,11.37,0.161,0.09688911187538037,0.095,14,0
2024-07-01 14:31:00,M01,0.872,0.681,69.96,11.51,0.196,-0.085,0.05,0,0.9204000000000001,0.23231723999737883,0.861,0.6322,0.13688937139164595,0.623,68.944,6.230804923924327,63.0,12.122,1.9597244704294563,11.07,0.1756,0.09521712030932244,0.116,14,0
2024-07-01 14:32:00,M01,0.853,0.569,65.41,13.03,0.187,-0.048,0.05,0,0.8256,0.050421225689187776,0.872,0.5784,0.07436934852477704,0.681,66.204,2.593034901423303,69.96,11.605999999999998,0.819926826003402,11.51,0.1466,0.04395793443736817,0.196,14,0
2024-07-01 14:33:00,M01,0.713,0.591,69.08,12.33,0.154,-0.001,0.05,0,0.8130000000000001,0.0699892848941897,0.853,0.5954,0.06244037155558759,0.569,66.56199999999998,2.8873205571947507,65.41,11.862,0.8025708691449084,13.03,0.1496,0.043821227732686374,0.187,14,0
2024-07-01 14:34:00,M01,0.821,0.509,66.09,12.73,0.222,0.029,0.05,0,0.8240000000000002,0.06489221833163061,0.713,0.5946,0.06377146697387344,0.591,66.708,2.82921720622497,69.08,12.134,0.8243057685106987,12.33,0.175,0.04097560249709555,0.154,14,0
2024-07-01 14:35:00,M01,0.788,0.536,63.69,13.17,0.136,0.033,0.05,0,0.8094000000000001,0.06266019470126197,0.821,0.5772,0.06591813104146506,0.509,66.84599999999999,2.6115952978973316,66.09,12.554,0.666543321922899,12.73,0.179,0.034190641994557326,0.222,14,0
2024-07-01 14:36:00,M01,1.227,0.923,80.72,16.7,0.147,0.011,0.05,1,0.8804000000000002,0.20060608166254548,0.788,0.6256,0.16916796387023153,0.536,68.998,6.835881069767066,63.69,13.592000000000002,1.7670087719080543,13.17,0.1692,0.03510982768399724,0.136,14,0
2024-07-01 14:37:00,M01,1.152,0.985,76.74,15.8,0.15,-0.074,0.05,1,0.9402000000000001,0.23243644292580215,1.227,0.7088,0.22683959090070735,0.923,71.264,7.2164416439128765,80.72,14.146,1.9693983852943542,16.7,0.1618,0.03431034829318951,0.147,14,0
2024-07-01 14:38:00,M01,0.778,0.603,61.14,12.26,0.21,0.002,0.05,0,0.9532,0.21791672721477723,1.152,0.7112,0.22534018727248872,0.985,69.676,8.564825158752502,76.74,14.132,1.9857164953739017,15.8,0.173,0.03982461550347953,0.15,14,0
2024-07-01 14:39:00,M01,0.849,0.668,66.14,12.58,0.24,-0.122,0.05,0,0.9588000000000001,0.21399462610074957,0.778,0.743,0.19939784351893178,0.603,69.686,8.559619150406157,61.14,14.101999999999999,2.0131368557552194,12.26,0.1766,0.04573620010451223,0.21,14,0
2024-07-01 14:40:00,M01,0.803,0.61,64.66,11.27,0.175,-0.037,0.049,0,0.9618,0.21108694890968413,0.849,0.7577999999999999,0.1821968715428464,0.668,69.88,8.399238060681448,66.14,13.722,2.3791006704214963,12.58,0.18439999999999998,0.04005371393516451,0.24,14,0
2024-07-01 14:41:00,M01,0.81,0.592,64.06,13.27,0.096,-0.092,0.049,0,0.8784000000000001,0.1550525717297195,0.803,0.6916,0.16663523036861153,0.61,66.54799999999999,5.980060200365845,64.66,13.036000000000001,1.704649524095794,11.27,0.1742,0.05548152845767664,0.175,14,0
2024-07-01 14:42:00,M01,0.842,0.606,68.82,12.02,0.169,-0.053,0.049,0,0.8164000000000001,0.029211299183706158,0.81,0.6157999999999999,0.02993659967330888,0.592,64.964,2.8188792098987685,64.06,12.280000000000001,0.7345406728017303,13.27,0.178,0.054041650603955334,0.096,14,0
2024-07-01 14:43:00,M01,0.751,0.727,65.5,12.33,0.113,0.06,0.049,0,0.8110000000000002,0.03895510236156502,0.842,0.6406000000000001,0.056371978854747005,0.606,65.83599999999998,1.8470733607519696,68.82,12.294,0.7347312433808831,12.02,0.15860000000000002,0.05701140236829795,0.169,14,0
2024-07-01 14:44:00,M01,0.875,0.475,64.21,11.73,0.137,0.078,0.049,0,0.8162,0.04633249399719375,0.751,0.602,0.08935043368669182,0.727,65.45,1.965527918906153,65.5,12.123999999999999,0.7501866434428299,12.33,0.138,0.03435112807463463,0.113,14,0
2024-07-01 14:45:00,M01,0.777,0.655,62.2,11.46,0.218,-0.087,0.048,0,0.8110000000000002,0.049532817404222114,0.875,0.611,0.09256619253269492,0.475,64.958,2.4587232459143324,64.21,12.161999999999999,0.699192391262962,11.73,0.1466,0.04842829751292069,0.137,14,0
2024-07-01 14:46:00,M01,0.762,0.615,67.7,12.06,0.173,-0.103,0.048,0,0.8014000000000001,0.05420608821894491,0.777,0.6156,0.09195542398358,0.655,65.686,2.6572316421417934,62.2,11.92,0.3336914742693028,11.46,0.162,0.03978693252815519,0.218,14,0
2024-07-01 14:47:00,M01,1.1,0.95,75.8,14.58,0.209,-0.12,0.048,1,0.8530000000000001,0.14658956306640622,0.762,0.6844,0.17456173692994745,0.615,67.08200000000001,5.267126351246919,67.7,12.431999999999999,1.245018072157997,12.06,0.16999999999999998,0.04519955751995787,0.173,14,0
2024-07-01 14:48:00,M01,0.766,0.562,66.24,12.19,0.173,-0.058,0.048,0,0.8560000000000002,0.14411280303984053,1.1,0.6514,0.18000638877551003,0.95,67.22999999999999,5.2217621546753445,75.8,12.404,1.2494518798257164,14.58,0.182,0.03244996147917576,0.209,14,0
2024-07-01 14:49:00,M01,0.79,0.613,65.8,12.14,0.113,0.061,0.047,0,0.8390000000000001,0.14630789452384285,0.766,0.679,0.15504676713817725,0.562,67.54799999999999,5.037014989058471,66.24,12.486,1.206888561549912,12.19,0.1772,0.041330376238306696,0.173,14,0
2024-07-01 14:50:00,M01,0.691,0.658,65.89,12.53,0.161,0.079,0.047,0,0.8218000000000002,0.15984742725486695,0.79,0.6796,0.15493643858047132,0.613,68.28599999999999,4.2693887150269845,65.8,12.7,1.0661378897684926,12.14,0.1658,0.034571664698130694,0.113,14,0
2024-07-01 14:51:00,M01,0.807,0.611,66.87,11.08,0.084,-0.045,0.047,0,0.8308000000000002,0.15687797805938203,0.691,0.6788000000000001,0.155363123037612,0.658,68.12,4.313774449365631,65.89,12.504,1.2815342367646745,12.53,0.148,0.049588305072869356,0.161,14,0
2024-07-01 14:52:00,M01,0.702,0.658,66.87,11.8,0.124,0.066,0.046,0,0.7512000000000001,0.05216032975356078,0.807,0.6204000000000001,0.03994120679198343,0.611,66.33399999999999,0.5161685771137857,66.87,11.948,0.5498818054818904,11.08,0.131,0.0362146379244629,0.084,14,0
2024-07-01 14:53:00,M01,0.728,0.614,63.35,12.48,0.121,-0.056,0.046,0,0.7436,0.0522331312482817,0.702,0.6308,0.024853571171966782,0.658,65.756,1.4396805201153595,66.87,12.006,0.5952142471413323,11.8,0.1206,0.02757353803921322,0.124,14,0
2024-07-01 14:54:00,M01,0.742,0.585,67.15,11.98,0.163,-0.053,0.046,0,0.7340000000000001,0.045557655778148326,0.728,0.6252000000000001,0.031995312156626994,0.614,66.026,1.570630446667725,63.35,11.974,0.5904913208507162,12.48,0.1306,0.032715439780017425,0.121,14,0
2024-07-01 14:55:00,M01,0.89,0.675,68.22,12.5,0.175,0.009,0.045,0,0.7738000000000002,0.07561216833288228,0.742,0.6285999999999999,0.03688224505097289,0.585,66.492,1.8423409022218709,67.15,11.968,0.5835409154464007,11.98,0.13340000000000002,0.036363443181304335,0.163,14,0
2024-07-01 14:56:00,M01,0.76,0.548,64.34,12.68,0.178,-0.051,0.045,0,0.7644,0.07334030269913096,0.89,0.616,0.052043251243556805,0.675,65.98600000000002,2.048470160876073,68.22,12.288,0.37698806347153474,12.5,0.1522,0.027707399733644507,0.175,14,0
2024-07-01 14:57:00,M01,0.839,0.581,60.65,11.79,0.126,-0.001,0.044,0,0.7918000000000001,0.06970078909165998,0.76,0.6005999999999999,0.04772106453129408,0.548,64.742,3.0306220483589725,64.34,12.286,0.38023676834311837,12.68,0.1526,0.027208454568386716,0.178,14,0
2024-07-01 14:58:00,M01,0.759,0.593,70.73,11.81,0.221,0.106,0.044,0,0.798,0.06372989879169781,0.839,0.5963999999999999,0.04716778561687969,0.581,66.218,3.8653680290497174,60.65,12.152000000000001,0.41154586621665906,11.79,0.1726,0.03406317659878451,0.126,14,0
2024-07-01 14:59:00,M01,0.747,0.552,63.88,12.06,0.155,-0.014,0.043,0,0.7990000000000002,0.06266179059043911,0.759,0.5898,0.05129034996955962,0.593,65.56400000000001,3.94408798076306,70.73,12.168000000000001,0.4046850627339981,11.81,0.17099999999999999,0.03480660856791393,0.221,14,0
2024-07-01 15:00:00,M01,0.889,0.725,68.15,12.35,0.172,0.077,0.043,0,0.7988000000000001,0.06229927768441655,0.747,0.5998,0.07253068316236881,0.552,65.55,3.932410202407634,63.88,12.138,0.3786423114233543,12.06,0.17039999999999997,0.03474622281630017,0.155,15,0
2024-07-01 15:01:00,M01,1.048,0.749,76.73,15.2,0.115,0.117,0.042,1,0.8564,0.12199508186808133,0.889,0.64,0.09019423484901928,0.725,68.02799999999999,6.218546453955296,68.15,12.642,1.4478846639149168,12.35,0.1578,0.04197261011659828,0.172,15,0
2024-07-01 15:02:00,M01,0.796,0.587,65.54,12.66,0.2,0.076,0.042,0,0.8478000000000001,0.1250067998150496,1.048,0.6412,0.08924796916457005,0.749,69.006,5.041183392815629,76.73,12.815999999999999,1.3700839390343966,15.2,0.1726,0.04099146252575017,0.115,15,0
2024-07-01 15:03:00,M01,0.812,0.64,66.51,12.51,0.21,-0.096,0.041,0,0.8583999999999999,0.11762355206335105,0.796,0.6506000000000001,0.08528950697477429,0.587,68.162,5.033643809408844,65.54,12.956,1.2739819464968907,12.66,0.1704,0.03792492584040184,0.2,15,0
2024-07-01 15:04:00,M01,0.815,0.678,65.54,11.96,0.198,-0.122,0.041,0,0.8720000000000001,0.10474970167021867,0.812,0.6758,0.06509761900407839,0.64,68.494,4.725952813983652,66.51,12.935999999999998,1.2922190216832465,12.51,0.179,0.0384317577011511,0.21,15,0
2024-07-01 15:05:00,M01,0.734,0.583,67.28,11.64,0.191,0.111,0.04,0,0.841,0.12024974012445895,0.815,0.6474,0.0691180150177945,0.678,68.32000000000001,4.757693769043986,65.54,12.794,1.4066556081713848,11.96,0.18280000000000002,0.03850584371235086,0.198,15,0
2024-07-01 15:06:00,M01,0.744,0.644,66.9,13.09,0.08,0.002,0.039,0,0.7802000000000001,0.03846036921299771,0.734,0.6264,0.04059926107701971,0.583,66.354,0.7913785440607031,67.28,12.372,0.575126073135289,11.64,0.1758,0.05398333076052258,0.191,15,0
2024-07-01 15:07:00,M01,1.262,0.763,83.0,14.04,0.175,-0.026,0.039,1,0.8734,0.22043547808826014,0.744,0.6616000000000001,0.06615360912301088,0.644,69.846,7.381759952748419,66.9,12.648,0.9541331144028136,13.09,0.1708,0.052313478186792155,0.08,15,0
2024-07-01 15:08:00,M01,0.753,0.603,65.91,11.17,0.159,-0.045,0.038,0,0.8616000000000001,0.22605154279500028,1.262,0.6542,0.07106124119377658,0.763,69.726,7.4540713707342725,83.0,12.38,1.1670261350972464,14.04,0.16060000000000002,0.04751105134597601,0.175,15,0
2024-07-01 15:09:00,M01,0.811,0.564,64.6,11.73,0.152,-0.058,0.037,0,0.8608,0.22626466803281473,0.753,0.6314,0.07932401906106391,0.603,69.53800000000001,7.596533419922557,65.91,12.334,1.191985738169722,11.17,0.15139999999999998,0.042664973924754254,0.159,15,0
2024-07-01 15:10:00,M01,0.761,0.649,65.01,11.45,0.082,-0.037,0.037,0,0.8662000000000001,0.22277724300295987,0.811,0.6446,0.0746076403594167,0.564,69.084,7.829478271251553,64.6,12.296000000000001,1.2222847458755337,11.73,0.1296,0.04514753592390111,0.152,15,0
2024-07-01 15:11:00,M01,0.773,0.582,66.87,11.44,0.103,-0.06,0.036,0,0.8720000000000002,0.21914835157947188,0.761,0.6321999999999999,0.07971009973648278,0.649,69.078,7.831581577178405,65.01,11.966,1.1761930113718675,11.45,0.13419999999999999,0.03966988782439327,0.082,15,0
2024-07-01 15:12:00,M01,0.79,0.536,66.6,11.97,0.111,0.002,0.035,0,0.7776000000000001,0.023298068589480206,0.773,0.5868,0.042587556868173525,0.582,65.79799999999999,0.98248155198941,66.87,11.552,0.3063005060394574,11.44,0.1214,0.03297423236407384,0.103,15,0
2024-07-01 15:13:00,M01,0.81,0.542,67.1,12.08,0.116,-0.049,0.035,0,0.7890000000000001,0.02216979927739736,0.79,0.5746,0.04542906558581062,0.536,66.036,1.146791175410574,66.6,11.734,0.2926260412198911,11.97,0.11279999999999998,0.025469589710082244,0.111,15,0
2024-07-01 15:14:00,M01,0.711,0.644,63.67,12.36,0.164,0.108,0.034,0,0.769,0.03730281490719099,0.81,0.5906,0.05403517372970983,0.542,65.85,1.4682813081966022,67.1,11.86,0.4046603514059954,12.08,0.11520000000000001,0.030210925176166477,0.116,15,0
